Date,High,Low,Open,Status,DateTime,year,month,day,30d_avg,Std,RSI,Williams %R
1/1/2015,476.0,476.0,476.0,1,2015-01-01,2015,1,1,464.9,16.293324209419897,51.29674500253161,-40.0
1/4/2015,479.0,479.0,479.0,1,2015-01-04,2015,1,4,465.7,16.379444645552454,52.596610543219434,-29.41176470588235
1/5/2015,478.0,478.0,478.0,-1,2015-01-05,2015,1,5,467.3,15.063429109996493,52.09747266628941,-35.29411764705882
1/6/2015,487.0,487.0,487.0,1,2015-01-06,2015,1,6,468.6,15.023200448782672,56.13238399772471,-0.0
1/7/2015,475.0,475.0,475.0,-1,2015-01-07,2015,1,7,469.2,14.90290413725808,50.07581070592838,-100.0
1/8/2015,476.0,476.0,476.0,1,2015-01-08,2015,1,8,469.8333333333333,14.76968781528864,50.554598242732,-91.66666666666667
1/11/2015,473.0,473.0,473.0,-1,2015-01-11,2015,1,11,469.6,14.658409378831236,49.035287937492065,-99.99999999999999
1/12/2015,484.0,484.0,484.0,1,2015-01-12,2015,1,12,470.23333333333335,14.861854280130876,54.44170334609768,-21.428571428571427
1/13/2015,473.0,473.0,473.0,-1,2015-01-13,2015,1,13,470.76666666666665,14.65625283374312,48.85987043890799,-99.99999999999999
1/14/2015,475.0,475.0,475.0,1,2015-01-14,2015,1,14,471.76666666666665,13.838186380411889,49.86633065639845,-85.71428571428571
1/18/2015,484.0,484.0,484.0,1,2015-01-18,2015,1,18,473.1333333333333,12.891412092835026,54.23147769382383,-0.0
1/19/2015,475.0,475.0,475.0,-1,2015-01-19,2015,1,19,473.8666666666667,12.319688009192642,49.58225505999925,-81.81818181818181
1/20/2015,487.0,487.0,487.0,1,2015-01-20,2015,1,20,474.93333333333334,12.011297364064509,55.10834491852851,-0.0
1/22/2015,478.0,478.0,478.0,-1,2015-01-22,2015,1,22,475.4,11.842646488949839,50.6264852901359,-64.28571428571428
1/25/2015,473.0,473.0,473.0,-1,2015-01-25,2015,1,25,476.1,11.002664254162365,48.27740955134453,-99.99999999999999
1/26/2015,475.0,475.0,475.0,1,2015-01-26,2015,1,26,477.0,9.645438443056282,49.290969003336784,-85.71428571428571
1/27/2015,481.0,481.0,481.0,1,2015-01-27,2015,1,27,478.1666666666667,7.683764044088358,52.310226531741655,-42.857142857142854
1/28/2015,503.0,503.0,503.0,1,2015-01-28,2015,1,28,479.26666666666665,8.760937335050036,61.38823552134309,-0.0
1/29/2015,509.0,509.0,509.0,1,2015-01-29,2015,1,29,480.6,10.087889632700556,63.43266400992547,-0.0
2/1/2015,500.0,500.0,500.0,-1,2015-02-01,2015,2,1,480.93333333333334,10.563219641547288,58.434637319864265,-25.0
2/2/2015,493.0,493.0,493.0,-1,2015-02-02,2015,2,2,480.8,10.377030337281363,54.81687440293862,-44.44444444444444
2/3/2015,487.0,487.0,487.0,-1,2015-02-03,2015,2,3,480.6333333333333,10.230054886884714,51.85350520166786,-64.70588235294117
2/4/2015,483.0,483.0,483.0,-1,2015-02-04,2015,2,4,480.56666666666666,10.207108183586202,49.916163972335646,-92.85714285714285
2/5/2015,480.0,480.0,480.0,-1,2015-02-05,2015,2,5,480.56666666666666,10.207108183586202,48.453975473196074,-100.0
2/8/2015,473.0,473.0,473.0,-1,2015-02-08,2015,2,8,480.8666666666667,9.828646847391703,45.131916016895346,-100.0
2/9/2015,475.0,475.0,475.0,1,2015-02-09,2015,2,9,480.93333333333334,9.780111181004633,46.26548501023501,-92.59259259259258
2/10/2015,479.0,479.0,479.0,1,2015-02-10,2015,2,10,481.3333333333333,9.429715808551885,48.554709919191815,-70.0
2/11/2015,475.0,475.0,475.0,-1,2015-02-11,2015,2,11,481.5,9.265248382335749,46.424759587190984,-85.71428571428571
2/12/2015,476.0,476.0,476.0,1,2015-02-12,2015,2,12,481.23333333333335,9.305850341311151,47.0501162985247,-70.0
2/15/2015,482.0,482.0,482.0,1,2015-02-15,2015,2,15,481.46666666666664,9.231629786008286,50.76363489988734,-0.0
2/16/2015,477.0,477.0,477.0,-1,2015-02-16,2015,2,16,481.5,9.21299681672559,47.757779031391706,-55.55555555555556
2/18/2015,479.0,479.0,479.0,1,2015-02-18,2015,2,18,481.5,9.21299681672559,49.057179740350406,-42.857142857142854
2/22/2015,474.0,474.0,474.0,-1,2015-02-22,2015,2,22,481.3666666666667,9.293985201177614,45.978257851360524,-100.0
2/23/2015,464.0,464.0,464.0,-1,2015-02-23,2015,2,23,480.6,9.750685210236954,40.50307342941084,-100.0
2/24/2015,464.0,464.0,464.0,0,2015-02-24,2015,2,24,480.23333333333335,10.166487656242737,40.50307342941085,-100.0
2/25/2015,465.0,465.0,465.0,1,2015-02-25,2015,2,25,479.8666666666667,10.51676275527516,41.313573897483415,-94.44444444444444
2/26/2015,470.0,470.0,470.0,1,2015-02-26,2015,2,26,479.76666666666665,10.598254031014504,45.32416899168707,-60.0
3/1/2015,475.0,475.0,475.0,1,2015-03-01,2015,3,1,479.46666666666664,10.6016697882465,49.07226092914568,-26.666666666666668
3/2/2015,480.0,480.0,480.0,1,2015-03-02,2015,3,2,479.7,10.531234331828923,52.573491257170346,-0.0
3/3/2015,480.0,480.0,480.0,0,2015-03-03,2015,3,3,479.8666666666667,10.493785791126724,52.573491257170346,-0.0
3/4/2015,483.0,483.0,483.0,1,2015-03-04,2015,3,4,479.8333333333333,10.481784966890043,54.73876734657795,-0.0
3/9/2015,478.0,478.0,478.0,-1,2015-03-09,2015,3,9,479.93333333333334,10.44834035108553,50.592902387533314,-27.77777777777778
3/10/2015,497.0,497.0,497.0,1,2015-03-10,2015,3,10,480.26666666666665,10.833961078195097,62.28315252857842,-0.0
3/11/2015,481.0,481.0,481.0,-1,2015-03-11,2015,3,11,480.3666666666667,10.826160313176825,51.279657685923915,-72.72727272727273
3/12/2015,477.0,477.0,477.0,-1,2015-03-12,2015,3,12,480.5,10.756714022037226,48.95130367816669,-100.0
3/15/2015,475.0,475.0,475.0,-1,2015-03-15,2015,3,15,480.5,10.756714022037226,47.78306236048333,-100.0
3/16/2015,475.0,475.0,475.0,0,2015-03-16,2015,3,16,480.3,10.8027774206529,47.783062360483335,-100.0
3/17/2015,471.0,471.0,471.0,-1,2015-03-17,2015,3,17,479.23333333333335,10.03677147340535,45.27670783177165,-100.0
3/18/2015,471.0,471.0,471.0,0,2015-03-18,2015,3,18,477.96666666666664,8.417892820676546,45.27670783177166,-100.0
3/19/2015,472.0,472.0,472.0,1,2015-03-19,2015,3,19,477.03333333333336,7.37882961159488,46.096483449358175,-90.0
3/22/2015,480.0,480.0,480.0,1,2015-03-22,2015,3,22,476.6,6.7650215994885885,52.258131183241765,-0.0
3/23/2015,467.0,467.0,467.0,-1,2015-03-23,2015,3,23,475.93333333333334,6.689844765663363,43.54697487327609,-100.0
3/24/2015,469.0,469.0,469.0,1,2015-03-24,2015,3,24,475.46666666666664,6.668160752130953,45.064195531096935,-84.61538461538461
3/25/2015,467.0,467.0,467.0,-1,2015-03-25,2015,3,25,475.03333333333336,6.784786904059775,43.796583238796686,-100.0
3/26/2015,470.0,470.0,470.0,1,2015-03-26,2015,3,26,474.93333333333334,6.837691349327889,46.23942140106199,-76.92307692307692
3/29/2015,476.0,476.0,476.0,1,2015-03-29,2015,3,29,474.96666666666664,6.840464459607711,50.84141519284478,-30.769230769230766
3/30/2015,469.0,469.0,469.0,-1,2015-03-30,2015,3,30,474.6333333333333,6.880674251923807,45.90436490874583,-84.61538461538461
3/31/2015,459.0,459.0,459.0,-1,2015-03-31,2015,3,31,474.1,7.447980517782733,39.937843850974495,-99.99999999999999
4/1/2015,461.0,461.0,461.0,1,2015-04-01,2015,4,1,473.6,7.8106911699216335,41.57349902477892,-88.23529411764706
4/2/2015,464.0,464.0,464.0,1,2015-04-02,2015,4,2,473.0,7.834494900438391,44.03545212245696,-70.58823529411764
4/5/2015,465.0,465.0,465.0,1,2015-04-05,2015,4,5,472.6,7.92899524009246,44.86937566795029,-64.70588235294117
4/6/2015,455.0,455.0,455.0,-1,2015-04-06,2015,4,6,471.8,8.454339836387755,38.664780269922794,-100.0
4/7/2015,450.0,450.0,450.0,-1,2015-04-07,2015,4,7,471.0,9.329227339859823,35.98534196565004,-100.0
4/8/2015,450.0,450.0,450.0,0,2015-04-08,2015,4,8,470.53333333333336,10.016308540663893,35.98534196565005,-100.0
4/9/2015,458.0,458.0,458.0,1,2015-04-09,2015,4,9,470.3333333333333,10.209303847845772,43.27923878119005,-46.66666666666667
4/12/2015,471.0,471.0,471.0,1,2015-04-12,2015,4,12,470.53333333333336,10.15987148077742,52.70892823899981,-0.0
4/13/2015,479.0,479.0,479.0,1,2015-04-13,2015,4,13,470.8333333333333,10.275794568944814,57.402181755298706,-0.0
4/15/2015,472.0,472.0,472.0,-1,2015-04-15,2015,4,15,470.73333333333335,10.24840890370981,52.4932080180884,-24.13793103448276
4/16/2015,474.0,474.0,474.0,1,2015-04-16,2015,4,16,470.53333333333336,10.119061334877747,53.71122853184397,-17.24137931034483
4/19/2015,437.0,437.0,437.0,-1,2015-04-19,2015,4,19,469.1,11.659981664392115,35.551392412827845,-100.0
4/20/2015,436.0,436.0,436.0,-1,2015-04-20,2015,4,20,467.53333333333336,12.827054741190604,35.20494804455006,-100.0
4/21/2015,436.0,436.0,436.0,0,2015-04-21,2015,4,21,466.1333333333333,13.893023139482278,35.20494804455005,-100.0
4/23/2015,440.0,440.0,440.0,1,2015-04-23,2015,4,23,464.23333333333335,13.415593945841804,38.00744892340975,-90.69767441860465
5/24/2015,432.0,432.0,432.0,-1,2015-05-24,2015,5,24,462.6,14.260144604389467,34.76849693580117,-100.0
5/25/2015,392.0,392.0,392.0,-1,2015-05-25,2015,5,25,459.76666666666665,18.967637290078674,23.83247066883076,-100.0
5/26/2015,365.0,365.0,365.0,-1,2015-05-26,2015,5,26,456.1,25.446834367176447,19.3973579265684,-100.0
5/27/2015,397.0,397.0,397.0,1,2015-05-27,2015,5,27,453.5,27.361878842529638,34.867786136071615,-57.333333333333336
5/28/2015,376.0,376.0,376.0,-1,2015-05-28,2015,5,28,450.3333333333333,30.575326240496782,30.70304083363166,-85.33333333333333
5/31/2015,390.0,390.0,390.0,1,2015-05-31,2015,5,31,447.6333333333333,32.2195949516865,36.176224115701864,-66.66666666666667
6/1/2015,397.0,397.0,397.0,1,2015-06-01,2015,6,1,445.1333333333333,33.159731845901916,38.77982878440112,-52.23880597014925
6/2/2015,400.0,400.0,400.0,1,2015-06-02,2015,6,2,442.46666666666664,33.474368303726074,39.91117149460838,-0.0
6/3/2015,400.0,400.0,400.0,0,2015-06-03,2015,6,3,440.23333333333335,34.01184715840356,39.911171494608375,-0.0
6/4/2015,432.0,432.0,432.0,1,2015-06-04,2015,6,4,439.0,33.60110835610617,51.09207649738142,-0.0
6/7/2015,420.0,420.0,420.0,-1,2015-06-07,2015,6,7,437.43333333333334,33.34530244880778,47.521110212131674,-21.428571428571427
6/8/2015,430.0,430.0,430.0,1,2015-06-08,2015,6,8,436.1,32.79334457288596,50.61852717408232,-4.761904761904762
6/9/2015,430.0,430.0,430.0,0,2015-06-09,2015,6,9,434.56666666666666,31.927378083151996,50.61852717408233,-5.714285714285714
6/10/2015,448.0,448.0,448.0,1,2015-06-10,2015,6,10,433.8666666666667,31.37177881069693,56.03552650441741,-0.0
6/11/2015,438.0,438.0,438.0,-1,2015-06-11,2015,6,11,433.1666666666667,31.023998867768366,52.58437788851034,-20.833333333333336
6/14/2015,425.0,425.0,425.0,-1,2015-06-14,2015,6,14,431.96666666666664,30.603677188720813,48.4102516385353,-82.14285714285714
6/15/2015,413.0,413.0,413.0,-1,2015-06-15,2015,6,15,430.26666666666665,30.176416154907947,44.869596854356935,-100.0
6/16/2015,421.0,421.0,421.0,1,2015-06-16,2015,6,16,428.8,29.491553437180915,47.62005299356538,-77.14285714285715
6/17/2015,426.0,426.0,426.0,1,2015-06-17,2015,6,17,427.8333333333333,29.07550614299656,49.32181684014042,-62.85714285714286
6/18/2015,423.0,423.0,423.0,-1,2015-06-18,2015,6,18,426.93333333333334,28.78209852325687,48.30770334357223,-71.42857142857143
6/21/2015,416.0,416.0,416.0,-1,2015-06-21,2015,6,21,425.8,28.510615083052134,45.93443241342069,-88.0
6/22/2015,410.0,410.0,410.0,-1,2015-06-22,2015,6,22,424.2,27.98324621922346,43.941714517959305,-100.0
6/23/2015,415.0,415.0,415.0,1,2015-06-23,2015,6,23,422.3333333333333,26.586661593979994,46.04241161220458,-68.75
6/24/2015,420.0,420.0,420.0,1,2015-06-24,2015,6,24,420.3666666666667,24.337403218142775,48.13545800301807,-37.5
6/25/2015,417.0,417.0,417.0,-1,2015-06-25,2015,6,25,418.53333333333336,22.30004381213535,46.95845900321805,-56.25
6/28/2015,419.0,419.0,419.0,1,2015-06-28,2015,6,28,416.7,19.69097465233218,47.873546430200605,-30.769230769230766
6/29/2015,420.0,420.0,420.0,1,2015-06-29,2015,6,29,416.1333333333333,19.327902526971776,48.35332791651166,-0.0
6/30/2015,412.0,412.0,412.0,-1,2015-06-30,2015,6,30,415.3333333333333,18.97063671760736,44.800737495241115,-80.0
7/1/2015,408.0,408.0,408.0,-1,2015-07-01,2015,7,1,414.4,18.604041088638635,43.095800213111616,-100.0
7/2/2015,404.0,404.0,404.0,-1,2015-07-02,2015,7,2,413.2,18.048593411623518,41.39912359411901,-100.0
7/5/2015,408.0,408.0,408.0,1,2015-07-05,2015,7,5,412.4,17.71537419189303,43.782645848103876,-75.0
7/6/2015,417.0,417.0,417.0,1,2015-07-06,2015,7,6,413.23333333333335,17.305935464430096,48.8261289691069,-18.75
7/7/2015,404.0,404.0,404.0,-1,2015-07-07,2015,7,7,414.53333333333336,14.848042558406831,42.846659360124185,-100.0
7/8/2015,409.0,409.0,409.0,1,2015-07-08,2015,7,8,414.93333333333334,14.517369699386808,45.60580278189995,-61.53846153846153
7/9/2015,416.0,416.0,416.0,1,2015-07-09,2015,7,9,416.26666666666665,12.517390202092157,49.296301146560936,-7.692307692307692
7/12/2015,409.0,409.0,409.0,-1,2015-07-12,2015,7,12,416.9,11.588787684661769,45.93966005966116,-61.53846153846153
7/13/2015,410.0,410.0,410.0,1,2015-07-13,2015,7,13,417.3333333333333,11.04952279617345,46.500101414551786,-53.84615384615385
7/14/2015,406.0,406.0,406.0,-1,2015-07-14,2015,7,14,417.53333333333336,10.775877701145893,44.512286344109306,-84.61538461538461
7/15/2015,410.0,410.0,410.0,1,2015-07-15,2015,7,15,417.8666666666667,10.36151145057506,46.954347620396575,-50.0
7/16/2015,415.0,415.0,415.0,1,2015-07-16,2015,7,16,417.3,10.02118445749816,49.92127996631206,-10.0
7/22/2015,426.0,426.0,426.0,1,2015-07-22,2015,7,22,417.5,10.136142230183683,55.78096738936552,-0.0
7/23/2015,440.0,440.0,440.0,1,2015-07-23,2015,7,23,417.8333333333333,10.709593937167682,61.892519262574865,-0.0
7/26/2015,465.0,465.0,465.0,1,2015-07-26,2015,7,26,419.0,13.597667142723642,69.89431461843724,-0.0
7/27/2015,511.0,511.0,511.0,1,2015-07-27,2015,7,27,421.1,21.05223388916972,78.74016511428216,-0.0
7/28/2015,498.0,498.0,498.0,-1,2015-07-28,2015,7,28,423.1,25.162026671297063,72.27677941652276,-12.871287128712872
7/29/2015,480.0,480.0,480.0,-1,2015-07-29,2015,7,29,424.93333333333334,27.224397442223076,64.39491172870909,-32.29166666666667
7/30/2015,467.0,467.0,467.0,-1,2015-07-30,2015,7,30,426.73333333333335,28.17670024651179,59.36012920869756,-51.76470588235294
8/2/2015,450.0,450.0,450.0,-1,2015-08-02,2015,8,2,427.7,28.469160568032986,53.47238454637386,-85.91549295774648
8/3/2015,446.0,446.0,446.0,-1,2015-08-03,2015,8,3,428.3666666666667,28.6615004700656,52.1613954357034,-100.0
8/4/2015,457.0,457.0,457.0,1,2015-08-04,2015,8,4,429.5,29.11066873987829,55.39974864933881,-83.07692307692308
8/5/2015,441.0,441.0,441.0,-1,2015-08-05,2015,8,5,430.3333333333333,29.06868599966801,50.08851009841888,-100.00000000000001
8/6/2015,452.0,452.0,452.0,1,2015-08-06,2015,8,6,431.73333333333335,29.06702520078649,53.396498282590485,-71.7948717948718
8/9/2015,463.0,463.0,463.0,1,2015-08-09,2015,8,9,433.3333333333333,29.43295517909952,56.501236654163264,-15.384615384615383
8/10/2015,469.0,469.0,469.0,1,2015-08-10,2015,8,10,434.96666666666664,30.021237693403762,58.13939256666424,-0.0
8/11/2015,479.0,479.0,479.0,1,2015-08-11,2015,8,11,437.03333333333336,30.863976695679266,60.78978955588599,-0.0
8/12/2015,446.0,446.0,446.0,-1,2015-08-12,2015,8,12,437.93333333333334,30.713282910275243,49.62386658952866,-86.84210526315789
8/13/2015,444.0,444.0,444.0,-1,2015-08-13,2015,8,13,438.73333333333335,30.542151013082165,49.03599868318143,-92.10526315789474
8/16/2015,450.0,450.0,450.0,1,2015-08-16,2015,8,16,440.0,30.181062799780708,50.914653331235385,-82.85714285714286
8/17/2015,449.0,449.0,449.0,-1,2015-08-17,2015,8,17,441.3666666666667,29.60484971144003,50.579999587677214,-85.71428571428572
8/18/2015,494.0,494.0,494.0,1,2015-08-18,2015,8,18,444.3666666666667,30.240967113407475,62.51886022330939,-0.0
8/19/2015,518.0,518.0,518.0,1,2015-08-19,2015,8,19,448.03333333333336,32.27947285530329,67.08581448261228,-0.0
8/20/2015,538.0,538.0,538.0,1,2015-08-20,2015,8,20,452.06666666666666,35.65150606997748,70.33019646418384,-0.0
